user_id,project_id,skill_match_score,average_skill_level,role_match,time_match_score,domain_match,experience_gap,collaboration_style_match,team_atmosphere_match,target_score
191,17,0.4286,1.375,1,0.3077,0,3,0,0,37.8
191,18,0.5455,1.8,1,0.8,0,0,0,0,55.05
191,19,0.4118,1.5556,1,0.8,0,4,0,1,49.61
191,20,0.3333,1.5714,1,0.25,0,3,0,0,39.75
191,21,0.6364,2.0,1,0.1739,0,2,0,0,43.93
191,22,0.5556,1.75,0,0.8,0,1,1,0,46.78
191,23,0.5714,2.3333,0,0.2222,0,4,0,0,35.4
191,24,0.3,1.0,0,0.2353,1,4,0,0,27.1
191,25,0.3636,1.1429,0,0.2667,0,1,0,0,30.34
191,26,0.3913,1.3333,1,0.2222,0,2,0,1,42.11
191,27,0.6923,2.5714,1,0.2857,0,0,0,1,62.76
191,28,0.3333,1.3333,1,0.2667,0,4,1,0,34.44
191,29,0.7692,3.0,0,0.5714,0,2,0,0,47.49
191,30,0.3333,1.0,0,0.2222,0,1,0,0,22.78
191,31,0.4286,1.5714,0,0.16,0,0,0,0,34.83
191,32,0.3889,1.125,0,0.3077,0,3,0,0,24.12
191,33,0.8125,2.5,1,0.2105,0,2,1,0,55.9
191,34,0.6364,2.0,1,0.5714,1,2,0,1,66.27
191,35,0.5,1.6,1,0.3333,0,4,0,0,37.48
191,36,0.4231,1.2308,1,0.2857,0,1,1,1,49.48
191,37,0.4667,1.4286,0,0.3636,0,0,0,0,31.95
191,38,0.3333,1.4,0,0.4,0,4,0,0,25.08
191,39,0.5625,1.3333,0,0.1667,0,2,0,0,27.5
191,40,0.0714,0.5,0,0.3333,1,1,0,0,24.79
191,41,0.5294,1.75,1,0.1905,0,4,0,1,46.44
191,42,0.1905,0.6667,0,0.2667,0,2,1,0,22.02
191,43,0.7692,2.25,1,0.5,0,1,1,0,66.52
191,44,0.2308,1.375,1,0.6667,0,4,0,0,32.3
191,45,0.4737,1.75,0,0.2,0,3,1,0,23.99
191,46,0.5556,1.6667,1,0.2857,0,2,0,0,39.66
191,47,0.5294,2.25,1,0.2353,0,4,0,0,36.47
191,48,0.1579,1.0,1,0.2353,0,3,0,1,33.75
191,49,0.1818,0.6667,0,0.3636,0,2,0,1,17.27
191,50,0.5,2.2222,0,0.2,0,0,1,0,36.53
191,51,0.5,1.7,0,0.3077,0,1,0,0,32.49
191,52,0.3846,1.375,1,0.2667,0,4,0,0,36.34
191,53,0.6,2.25,1,0.16,0,3,0,0,44.56
191,54,0.3214,1.0909,1,0.5714,0,4,0,0,34.79
191,55,0.6154,1.625,0,0.2667,0,3,0,1,33.74
191,56,0.4615,2.0,1,0.2667,0,4,0,0,34.59
191,57,0.1538,0.6667,0,0.2353,0,3,0,0,22.03
191,58,0.3,1.375,1,0.16,0,4,0,0,36.26
191,59,0.4444,1.75,1,0.6667,0,1,0,0,52.02
191,60,0.5789,1.5,0,0.4,0,2,1,0,36.27
191,61,0.3636,1.4,0,0.5,0,3,0,0,19.36
191,62,0.6154,2.1667,0,0.2353,0,3,0,1,38.65
191,63,0.6,2.2857,1,0.2222,0,1,0,1,43.78
191,64,0.5769,1.6667,1,0.1667,0,1,0,0,48.87
191,65,0.5833,1.5714,0,0.4444,0,3,1,0,37.62
191,66,0.6842,2.2222,1,0.1667,0,3,0,0,44.13
191,67,0.4286,1.8571,1,0.2,0,1,0,0,36.18
191,68,0.8,2.3333,1,0.2353,0,4,0,1,54.93
191,69,0.36,1.6667,0,0.4,0,4,0,0,22.22
191,70,0.5,1.8,1,0.5714,0,1,0,0,51.37
191,71,0.5,2.0,1,0.2667,0,0,0,0,50.85
191,72,0.5294,1.8,1,0.3077,1,2,1,0,67.86
191,73,0.4444,1.6,0,0.2,0,2,0,0,31.92
191,74,0.4783,1.8,1,0.3333,0,0,0,0,47.93
191,75,0.65,2.2222,0,0.2222,0,3,0,1,44.92
191,76,0.3889,1.2222,1,0.2,0,4,0,1,41.41
191,77,0.4286,1.4,0,0.3636,0,0,0,0,27.41
191,78,0.2,1.0,0,0.3636,0,4,1,0,20.94
191,79,0.2308,1.0833,0,0.2,0,1,0,0,20.55
191,80,0.5294,2.25,1,0.1739,1,2,0,0,44.17
192,1,0.3571,1.125,0,0.2632,0,-1,0,1,32.78
192,2,0.5385,2.1667,1,0.25,0,-3,1,0,46.7
192,3,0.5417,1.4444,1,0.2381,0,0,0,0,55.56
192,4,0.1875,0.625,0,0.625,0,1,0,0,24.52
192,5,0.625,1.7143,1,0.2941,0,1,0,0,48.76
192,6,0.4167,1.3333,1,0.2174,0,1,0,0,42.94
192,7,0.3125,1.25,0,0.2941,0,1,0,1,35.66
192,8,0.4,1.3,1,0.3846,0,-3,1,0,38.81
192,9,0.5789,2.0,1,0.7143,0,-3,0,0,47.56
192,10,0.4,1.5556,1,0.5556,0,-1,0,1,53.07
192,11,0.5714,1.5,1,0.4545,0,0,0,0,48.14
192,12,0.1538,1.2857,0,0.3333,0,1,0,1,24.84
192,13,0.4118,1.4,1,0.2632,0,0,1,0,46.91
192,14,0.2727,0.8571,0,0.2273,0,-2,0,0,25.16
192,15,0.6923,2.2,1,0.2941,1,-1,0,0,59.26
192,16,0.7647,2.1111,1,0.2174,0,1,0,0,59.02
192,17,0.2857,1.125,0,0.3846,0,0,0,1,25.57
192,18,0.3636,1.4,1,1.0,0,-3,0,0,48.35
192,19,0.5294,1.6667,1,1.0,0,1,0,0,50.32
192,20,0.0833,0.7143,0,0.3125,0,0,0,0,25.37
192,21,0.5,1.2,1,0.2174,0,-1,1,0,47.69
192,22,0.6667,1.25,0,1.0,0,-2,0,0,56.63
192,23,0.2857,1.0,0,0.2778,0,1,0,0,16.9
192,24,0.6,2.1429,1,0.2941,0,1,1,1,58.3
192,25,0.3636,1.1429,1,0.3333,0,-2,0,1,43.51
192,26,0.3913,1.1667,1,0.2778,0,-1,0,0,33.23
192,27,0.3077,1.2857,1,0.3571,0,-3,0,0,28.06
192,28,0.3333,1.0,0,0.3333,0,1,0,0,32.04
192,29,0.1538,1.0,0,0.7143,0,-1,0,1,33.19
192,30,0.3333,1.2857,1,0.2778,0,-2,0,0,30.7
192,31,0.5714,2.0,1,0.2,1,-3,0,0,48.49
192,32,0.7222,2.125,1,0.3846,0,0,0,1,66.75
192,33,0.4375,1.375,1,0.2632,0,-1,0,0,38.96
192,34,0.3636,1.2857,1,0.7143,0,-1,0,0,43.29
192,35,0.6111,1.7,1,0.4167,0,1,0,0,42.49
192,36,0.4615,1.4615,1,0.3571,0,-2,0,0,33.56
192,37,0.8,2.2857,1,0.4545,0,-3,0,0,56.1
192,38,0.4667,1.5,1,0.5,0,1,1,0,53.69
192,39,0.625,1.6667,1,0.2083,0,-1,1,0,56.8
192,40,0.6429,2.25,1,0.4167,0,-2,0,1,59.32
192,41,0.5882,1.75,1,0.2381,0,1,0,0,39.7
192,42,0.619,2.4444,1,0.3333,0,-1,0,0,52.72
192,43,0.3846,1.125,0,0.625,0,-2,0,0,30.77
192,44,0.3077,1.25,0,0.8333,0,1,0,1,49.02
192,45,0.3158,0.75,0,0.25,0,0,0,0,25.89
192,46,0.2222,1.0,0,0.3571,0,-1,0,0,26.85
192,47,0.3529,1.25,1,0.2941,0,1,0,0,36.83
192,48,0.4737,1.8,1,0.2941,0,0,1,0,54.09
192,49,0.4545,1.8333,1,0.4545,0,-1,1,0,52.5
192,50,0.8333,2.1111,1,0.25,0,-3,0,0,51.34
192,51,0.65,2.1,1,0.3846,0,-2,0,0,44.03
192,52,0.3846,1.625,1,0.3333,0,1,0,0,41.19
192,53,0.2667,0.875,0,0.2,0,0,0,0,25.14
192,54,0.4286,1.4545,1,0.7143,0,1,0,0,46.22
192,55,0.3846,1.375,1,0.3333,0,0,0,0,42.13
192,56,0.3846,1.4286,1,0.3333,0,1,0,0,35.29
192,57,0.2308,1.5,0,0.2941,1,0,0,0,29.85
192,58,0.05,0.625,0,0.2,0,1,0,0,16.4
192,59,0.2778,0.75,0,0.8333,0,-2,0,1,38.27
192,60,0.3684,1.1667,1,0.5,0,-1,0,0,33.15
192,61,0.5455,2.0,1,0.625,0,0,0,0,54.07
192,62,0.5385,1.8333,1,0.2941,0,0,0,0,54.04
192,63,0.5,1.4286,1,0.2778,0,-2,0,0,45.57
192,64,0.4231,1.1667,1,0.2083,0,-2,1,0,36.84
192,65,0.75,2.0,0,0.5556,0,0,0,0,44.68
192,66,0.5263,1.7778,1,0.2083,0,0,1,0,53.51
192,67,0.7143,2.5714,1,0.25,0,-2,0,1,61.41
192,68,0.5,1.1667,0,0.2941,0,1,0,0,34.53
192,69,0.4,1.0833,1,0.5,0,1,0,0,52.34
192,70,0.1818,0.6,0,0.7143,0,-2,0,0,21.59
192,71,0.4286,1.625,1,0.3333,0,-3,0,0,38.15
192,72,0.2353,0.6,0,0.3846,0,-1,0,0,24.07
192,73,0.4444,1.8,0,0.25,1,-1,0,1,47.29
192,74,0.6087,1.6,1,0.4167,1,-3,0,0,58.73
192,75,0.7,2.1111,1,0.2778,0,0,0,0,58.18
192,76,0.4444,1.5556,1,0.25,0,1,1,0,43.75
192,77,0.3333,1.0,1,0.4545,0,-3,0,0,38.95
192,78,0.6,1.5714,0,0.4545,0,1,0,0,36.45
192,79,0.4615,1.5833,1,0.25,0,-2,1,0,41.01
192,80,0.2941,1.125,0,0.2174,0,-1,1,0,30.55
193,1,0.5,0.875,1,1.0,0,0,0,0,60.66
193,2,0.5385,0.8333,0,1.0,0,-2,0,0,44.17
193,3,0.375,0.8889,0,1.0,0,1,0,0,37.81
193,4,0.375,0.375,1,1.0,0,2,0,0,40.28
193,5,0.375,0.2857,0,1.0,0,2,0,0,37.81
193,6,0.5,0.7778,1,0.9565,0,2,0,1,59.07
193,7,0.5625,1.5,1,1.0,0,2,0,0,55.75
193,8,0.24,0.5,0,1.0,0,-2,0,0,29.4
193,9,0.3684,0.5,1,1.0,0,-2,0,1,54.51
193,10,0.4667,1.4444,1,1.0,0,0,1,0,59.61
193,11,0.4286,0.875,0,1.0,0,1,1,1,40.93
193,12,0.4615,1.4286,1,1.0,0,2,0,0,47.56
193,13,0.3529,1.1,1,1.0,0,1,0,0,51.18
193,14,0.3636,0.8571,1,1.0,0,-1,0,1,49.76
193,15,0.5385,1.5,1,1.0,0,0,1,0,61.07
193,16,0.5294,1.2222,1,0.9565,0,2,1,0,58.97
193,17,0.5714,1.5,1,1.0,0,1,0,0,57.88
193,18,0.4545,0.9,1,1.0,1,-2,0,0,61.79
193,19,0.2941,1.0,1,1.0,0,2,0,0,41.79
193,20,0.5,1.2857,1,1.0,1,1,0,1,61.26
193,21,0.3636,0.6,0,0.9565,0,0,0,1,42.61
193,22,0.4444,1.375,1,1.0,1,-1,0,0,61.68
193,23,0.2857,0.6667,0,1.0,0,2,0,0,35.7
193,24,0.6,1.5714,1,1.0,0,2,0,0,54.89
193,25,0.5455,0.8571,1,1.0,0,-1,1,0,57.41
193,26,0.2609,0.8333,1,1.0,0,0,0,0,45.94
193,27,0.0769,0.1429,0,1.0,0,-2,1,0,28.92
193,28,0.6667,2.0,1,1.0,0,2,0,0,55.48
193,29,0.0769,0.1667,0,1.0,0,0,1,0,29.66
193,30,0.4667,1.4286,1,1.0,1,-1,1,0,70.49
193,31,0.5714,1.2857,1,0.88,0,-2,0,0,44.61
193,32,0.3889,0.625,0,1.0,0,1,1,0,40.66
193,33,0.3125,0.25,0,1.0,0,0,0,0,37.74
193,34,0.1818,0.5714,0,1.0,0,0,0,0,32.99
193,35,0.2222,0.5,0,1.0,0,2,0,0,19.44
193,36,0.2308,0.7692,1,1.0,0,-1,0,0,48.46
193,37,0.4667,0.8571,0,1.0,0,-2,0,0,34.92
193,38,0.4667,1.3,1,1.0,0,2,0,1,53.09
193,39,0.4375,0.8889,1,0.9167,0,0,0,0,48.43
193,40,0.5714,1.875,1,1.0,0,-1,1,0,66.52
193,41,0.2941,0.625,0,1.0,0,2,1,0,34.97
193,42,0.4286,0.8889,1,1.0,0,0,0,1,54.59
193,43,0.3077,1.0,1,1.0,0,-1,0,0,54.75
193,44,0.4615,1.25,1,1.0,0,2,0,0,51.26
193,45,0.3684,0.875,1,1.0,0,1,0,0,46.5
193,46,0.3889,1.0,1,1.0,0,0,0,1,55.46
193,47,0.2941,0.5,0,1.0,0,2,1,1,39.36
193,48,0.4737,1.2,1,1.0,0,1,0,0,52.66
193,49,0.6364,1.1667,0,1.0,0,0,0,0,54.92
193,50,0.2222,0.2222,0,1.0,0,-2,0,1,28.53
193,51,0.25,0.5,0,1.0,0,-1,1,0,30.94
193,52,0.0769,0.125,0,1.0,0,2,0,1,19.29
193,53,0.1333,0.625,0,0.88,0,1,0,0,27.94
193,54,0.6071,1.3636,1,1.0,1,2,1,0,69.12
193,55,0.4615,1.25,1,1.0,0,1,0,0,53.27
193,56,0.3077,0.5714,0,1.0,0,2,0,0,31.17
193,57,0.5385,1.5,1,1.0,0,1,1,0,57.1
193,58,0.35,0.875,1,0.88,0,2,0,0,41.86
193,59,0.5556,1.5,1,1.0,0,-1,0,0,55.79
193,60,0.4737,1.3333,1,1.0,0,0,0,0,57.63
193,61,0.0909,0.2,0,1.0,0,1,0,1,28.53
193,62,0.3846,0.3333,0,1.0,0,1,0,0,28.92
193,63,0.4,0.8571,0,1.0,0,-1,0,0,34.39
193,64,0.3462,0.9167,1,0.9167,0,-1,0,0,45.5
193,65,0.5,1.8571,1,1.0,0,1,0,1,61.54
193,66,0.4737,0.8889,1,0.9167,0,1,0,0,51.6
193,67,0.1429,0.2857,0,1.0,1,-1,0,0,40.14
193,68,0.3,1.3333,0,1.0,0,2,1,0,38.41
193,69,0.56,1.3333,1,1.0,0,2,0,0,47.78
193,70,0.3636,1.1,1,1.0,0,-1,0,1,51.59
193,71,0.1429,0.25,0,1.0,0,-2,0,0,26.49
193,72,0.4118,0.9,1,1.0,0,0,0,0,58.46
193,73,0.5556,1.4,1,1.0,0,0,0,0,55.69
193,74,0.2174,0.5,0,1.0,0,-2,0,0,23.76
193,75,0.25,0.2222,0,1.0,0,1,0,0,28.25
193,76,0.2778,0.7778,1,1.0,0,2,0,0,41.48
193,77,0.5238,1.5,1,1.0,1,-2,1,0,60.69
193,78,0.8,1.8571,1,1.0,0,2,0,0,54.7
193,79,0.5385,1.0833,1,1.0,0,-1,0,0,60.43
193,80,0.2353,0.5,0,0.9565,0,0,0,0,27.28
194,1,0.2143,0.75,1,0.6316,0,-2,1,1,45.34
194,2,0.0769,0.5,0,0.6,0,-4,0,0,8.95
194,3,0.125,0.3333,0,0.5714,1,-1,1,0,34.43
194,4,0.4375,0.875,1,1.0,0,0,0,0,60.7
194,5,0.1875,0.4286,0,0.7059,0,0,0,0,28.53
194,6,0.375,0.7778,1,0.5217,0,0,1,0,48.16
194,7,0.1875,0.5,1,0.7059,0,0,1,1,45.78
194,8,0.12,0.3,0,0.9231,0,-4,0,0,20.08
194,9,0.1053,0.3,1,1.0,0,-4,1,0,30.29
194,10,0.2667,0.4444,1,1.0,0,-2,0,1,36.08
194,11,0.1429,0.375,0,1.0,0,-1,0,0,20.63
194,12,0.1538,0.5714,1,0.8,0,0,1,1,47.48
194,13,0.3529,0.7,1,0.6316,0,-1,0,0,38.43
194,14,0.3636,1.0,1,0.5455,0,-3,1,0,38.39
194,15,0.3077,0.5,1,0.7059,0,-2,0,0,41.24
194,16,0.3529,0.4444,1,0.5217,0,0,0,0,38.78
194,17,0.4286,0.625,1,0.9231,0,-1,0,1,50.09
194,18,0.3636,0.5,1,1.0,0,-4,0,0,44.03
194,19,0.2353,0.4444,1,1.0,0,0,0,0,41.93
194,20,0.1667,0.8571,1,0.75,0,-1,0,0,35.62
194,21,0.0909,0.3,0,0.5217,0,-2,0,0,26.48
194,22,0.1667,0.375,1,1.0,0,-3,1,0,44.33
194,23,0.0714,0.5,0,0.6667,0,0,0,0,13.47
194,24,0.5,1.0,1,0.7059,1,0,0,1,59.99
194,25,0.4545,1.0,1,0.8,0,-3,0,1,50.86
194,26,0.087,0.25,1,0.6667,0,-2,0,0,29.49
194,27,0.0769,0.4286,0,0.8571,0,-4,0,0,21.6
194,28,0.6667,1.1667,1,0.8,0,0,1,0,65.2
194,29,0.0769,0.5,0,1.0,0,-2,0,1,23.56
194,30,0.2,0.5714,1,0.6667,0,-3,0,0,34.02
194,31,0.4286,0.7143,1,0.48,0,-4,0,0,34.43
194,32,0.0556,0.375,0,0.9231,0,-1,0,1,26.17
194,33,0.125,0.375,0,0.6316,0,-2,1,0,14.9
194,34,0.0909,0.4286,0,1.0,1,-2,0,0,22.57
194,35,0.0556,0.3,0,1.0,0,0,0,0,25.01
194,36,0.0769,0.4615,1,0.8571,0,-3,1,0,35.03
194,37,0.2,0.4286,0,1.0,0,-4,0,0,23.44
194,38,0.2,0.7,1,1.0,0,0,0,0,45.99
194,39,0.125,0.6667,1,0.5,0,-2,0,0,33.56
194,40,0.2143,0.5,1,1.0,1,-3,0,1,52.76
194,41,0.1176,0.375,0,0.5714,0,0,0,0,17.97
194,42,0.2381,0.4444,1,0.8,0,-2,1,0,38.24
194,43,0.2308,0.5,1,1.0,0,-3,1,0,44.87
194,44,0.3077,0.625,1,1.0,0,0,0,1,58.85
194,45,0.3158,0.75,1,0.6,0,-1,1,0,42.56
194,46,0.3333,0.5556,1,0.8571,0,-2,0,0,40.39
194,47,0.1176,0.375,0,0.7059,0,0,0,0,25.58
194,48,0.2105,0.4,1,0.7059,0,-1,0,0,32.96
194,49,0.1818,0.5,0,1.0,0,-2,0,0,28.84
194,50,0.1111,0.3333,0,0.6,0,-4,1,0,17.57
194,51,0.05,0.3,0,0.9231,0,-3,0,0,18.38
194,52,0.0769,0.375,0,0.8,0,0,0,0,28.2
194,53,0.0667,0.375,0,0.48,0,-1,0,0,20.92
194,54,0.4286,0.7273,1,1.0,0,0,0,0,53.33
194,55,0.0769,0.375,1,0.8,0,-1,0,0,33.36
194,56,0.1538,0.4286,0,0.8,0,0,0,0,28.36
194,57,0.6923,1.3333,1,0.7059,0,-1,0,0,52.21
194,58,0.2,0.75,1,0.48,0,0,0,0,41.84
194,59,0.1111,0.375,1,1.0,0,-3,0,1,28.87
194,60,0.3158,0.6667,1,1.0,0,-2,1,0,45.3
194,61,0.0909,0.6,0,1.0,0,-1,0,0,22.3
194,62,0.2308,0.5,0,0.7059,0,-1,0,0,22.41
194,63,0.1,0.4286,0,0.6667,0,-3,0,0,14.34
194,64,0.2692,0.5833,1,0.5,0,-3,0,0,32.7
194,65,0.3333,0.5714,1,1.0,0,-1,1,0,45.41
194,66,0.1579,0.4444,1,0.5,0,-1,0,0,35.57
194,67,0.0714,0.4286,0,0.6,0,-3,0,1,15.17
194,68,0.1,0.5,0,0.7059,0,0,0,0,23.63
194,69,0.16,0.3333,1,1.0,0,0,0,0,43.53
194,70,0.2273,0.7,1,1.0,0,-3,0,0,33.78
194,71,0.0714,0.375,0,0.8,0,-4,0,0,16.19
194,72,0.2941,0.7,1,0.9231,1,-2,1,0,51.33
194,73,0.4444,0.8,1,0.6,0,-2,0,1,47.35
194,74,0.087,0.3,0,1.0,0,-4,0,0,20.3
194,75,0.15,0.3333,0,0.6667,0,-1,0,0,16.5
194,76,0.3889,0.7778,1,0.6,0,0,0,0,39.87
194,77,0.2857,0.4,1,1.0,0,-4,0,0,36.89
194,78,0.5333,0.7143,1,1.0,0,0,1,0,64.87
194,79,0.3077,0.6667,1,0.6,0,-3,0,0,33.36
194,80,0.0588,0.375,0,0.5217,1,-2,0,0,32.53
195,1,0.5,2.0,1,1.0,0,2,0,0,55.61
195,2,0.0769,0.6667,0,1.0,0,0,0,1,24.4
195,3,0.5,2.0,1,1.0,1,3,0,0,53.87
195,4,0.4375,1.5,1,1.0,0,4,0,0,48.5
195,5,0.75,2.2857,1,1.0,0,4,0,1,58.51
195,6,0.4167,1.5556,1,1.0,0,4,0,0,44.0
195,7,0.5,1.75,1,1.0,0,4,0,0,54.51
195,8,0.52,1.8,1,1.0,0,0,0,0,51.63
195,9,0.2105,1.0,0,1.0,0,0,0,0,38.61
195,10,0.6,1.5556,0,1.0,0,2,1,0,50.82
195,11,0.2857,1.0,0,1.0,0,3,1,0,33.21
195,12,0.1538,1.1429,0,1.0,0,4,0,0,24.03
195,13,0.2941,0.8,0,1.0,0,3,0,0,28.44
195,14,0.6364,2.2857,1,1.0,0,1,0,0,66.58
195,15,0.1538,0.6,0,1.0,0,2,1,0,25.7
195,16,0.2941,0.6667,0,1.0,0,4,1,0,29.86
195,17,0.5714,1.75,0,1.0,0,3,0,0,39.56
195,18,0.4091,1.6,1,1.0,0,0,0,0,53.12
195,19,0.5882,2.2222,1,1.0,0,4,0,0,50.12
195,20,0.3333,1.7143,0,1.0,0,3,0,0,38.19
195,21,0.4545,1.8,1,1.0,0,2,0,0,46.43
195,22,0.5556,2.0,1,1.0,0,1,0,0,54.18
195,23,0.7857,3.0,1,1.0,0,4,0,0,60.14
195,24,0.3,1.1429,0,1.0,1,4,0,0,29.48
195,25,0.3636,0.8571,0,1.0,0,1,1,0,44.53
195,26,0.4783,1.5,1,1.0,0,2,0,0,47.91
195,27,0.4615,2.2857,1,1.0,0,0,1,0,63.3
195,28,0.3333,1.3333,0,1.0,0,4,0,0,33.64
195,29,0.5385,2.6667,1,1.0,0,2,1,0,55.41
195,30,0.4667,1.4286,1,1.0,0,1,1,0,57.34
195,31,0.2857,1.1429,0,1.0,0,0,0,1,41.2
195,32,0.3333,1.25,0,1.0,0,3,1,0,38.73
195,33,0.4375,2.0,1,1.0,0,2,0,1,57.19
195,34,0.7273,2.5714,0,1.0,1,2,0,0,60.49
195,35,0.5556,2.0,1,1.0,0,4,0,1,54.72
195,36,0.4615,1.5385,0,1.0,0,1,0,0,37.7
195,37,0.2667,0.8571,0,1.0,0,0,0,0,31.64
195,38,0.3333,1.6,1,1.0,0,4,0,0,44.33
195,39,0.375,1.3333,1,1.0,0,2,0,0,49.15
195,40,0.0714,0.5,0,1.0,1,1,1,0,39.59
195,41,0.5294,2.0,1,1.0,0,4,1,0,62.41
195,42,0.2857,0.6667,0,1.0,0,2,0,0,23.17
195,43,0.6923,2.0,1,1.0,0,1,0,1,65.56
195,44,0.4615,1.75,0,1.0,0,4,0,0,35.93
195,45,0.4737,2.0,1,1.0,0,3,0,0,52.74
195,46,0.3889,1.3333,0,1.0,0,2,0,0,38.42
195,47,0.5882,2.25,1,1.0,0,4,1,0,55.9
195,48,0.3684,1.2,0,1.0,0,3,0,0,37.23
195,49,0.1818,0.6667,0,1.0,0,2,0,0,31.94
195,50,0.5,2.0,1,1.0,0,0,0,0,57.74
195,51,0.3,1.4,1,1.0,0,1,1,0,47.58
195,52,0.6923,2.0,1,1.0,0,4,0,0,60.83
195,53,0.6,2.25,1,1.0,0,3,0,0,51.52
195,54,0.2857,1.2727,1,1.0,0,4,1,1,45.9
195,55,0.3846,1.25,1,1.0,0,3,0,0,46.0
195,56,0.4615,2.2857,1,1.0,0,4,0,1,46.66
195,57,0.1538,0.6667,0,1.0,0,3,1,1,38.4
195,58,0.45,1.75,0,1.0,0,4,0,0,33.67
195,59,0.4444,2.0,1,1.0,0,1,0,0,56.08
195,60,0.4737,1.5,1,1.0,0,2,0,0,58.18
195,61,0.3636,1.6,0,1.0,0,3,0,0,41.27
195,62,0.6923,2.0,1,1.0,0,3,0,0,57.09
195,63,0.4,2.2857,0,1.0,0,1,0,0,39.37
195,64,0.4231,1.3333,1,1.0,0,1,0,1,58.18
195,65,0.4167,1.1429,1,1.0,0,3,0,0,40.73
195,66,0.5789,2.0,1,1.0,0,3,0,0,52.0
195,67,0.5,1.4286,0,1.0,0,1,0,0,45.66
195,68,0.8,2.6667,1,1.0,0,4,1,0,71.07
195,69,0.4,1.5,1,1.0,0,4,0,1,48.29
195,70,0.3636,1.6,1,1.0,0,1,0,0,51.2
195,71,0.5714,2.25,1,1.0,0,0,0,1,70.27
195,72,0.5882,1.8,1,1.0,1,2,0,0,66.35
195,73,0.2222,0.8,0,1.0,0,2,0,0,38.43
195,74,0.4348,1.6,1,1.0,0,0,0,0,53.22
195,75,0.55,2.0,1,1.0,0,3,0,0,50.55
195,76,0.5,1.5556,0,1.0,0,4,0,0,36.93
195,77,0.619,2.0,1,1.0,0,0,1,1,67.43
195,78,0.3333,1.4286,1,1.0,0,4,0,0,41.56
195,79,0.1923,1.0,1,1.0,0,1,0,0,35.55
195,80,0.5882,2.25,1,1.0,1,2,0,0,73.29
196,1,0.5,1.25,0,0.6842,0,-1,1,0,36.69
196,2,0.4615,2.1667,1,0.65,0,-3,0,0,46.73
196,3,0.75,2.1111,1,0.619,0,0,1,0,68.28
196,4,0.5,1.125,0,1.0,1,1,0,0,51.18
196,5,0.9375,3.0,1,0.7647,0,1,0,0,64.43
196,6,0.5417,2.1111,1,0.5652,1,1,1,0,60.99
196,7,0.5,1.25,0,0.7647,0,1,1,0,43.41
196,8,0.84,2.2,1,1.0,0,-3,0,1,70.31
196,9,0.6316,2.5,1,1.0,0,-3,1,0,63.05
196,10,0.7333,2.0,1,1.0,0,-1,0,0,58.87
196,11,0.5714,1.75,1,1.0,0,0,0,0,52.8
196,12,0.3846,1.0,0,0.8667,0,1,1,0,46.24
196,13,0.5882,2.0,1,0.6842,0,0,0,1,69.69
196,14,0.6364,1.4286,0,0.5909,0,-2,1,0,44.78
196,15,0.4615,1.8,1,0.7647,0,-1,0,0,48.62
196,16,0.5882,1.6667,1,0.5652,0,1,0,1,50.51
196,17,0.5714,1.125,0,1.0,0,0,0,0,46.91
196,18,0.6364,1.5,1,1.0,0,-3,0,0,57.41
196,19,0.7647,2.3333,1,1.0,1,1,0,1,76.34
196,20,0.3333,1.0,0,0.8125,0,0,0,0,32.38
196,21,0.7727,2.3,1,0.5652,0,-1,0,0,49.87
196,22,0.5556,1.25,0,1.0,0,-2,1,0,47.34
196,23,0.7857,2.0,0,0.7222,0,1,0,0,50.91
196,24,0.4,1.4286,1,0.7647,0,1,0,0,44.91
196,25,0.4545,1.5714,1,0.8667,1,-2,0,0,63.18
196,26,0.5652,1.75,1,0.7222,0,-1,0,1,62.5
196,27,0.6923,1.7143,1,0.9286,0,-3,0,1,58.39
196,28,0.3333,1.0,0,0.8667,0,1,1,0,32.37
196,29,0.7692,2.0,0,1.0,0,-1,0,0,53.64
196,30,0.4667,1.4286,1,0.7222,0,-2,0,0,49.08
196,31,0.5714,1.7143,1,0.52,0,-3,0,0,40.5
196,32,0.6667,2.625,1,1.0,0,0,0,0,67.49
196,33,0.875,2.625,1,0.6842,0,-1,1,0,76.82
196,34,0.7273,2.1429,1,1.0,0,-1,0,1,67.1
196,35,0.7778,2.6,1,1.0,0,1,0,0,66.09
196,36,0.6154,1.9231,1,0.9286,0,-2,1,1,67.89
196,37,0.7333,2.2857,1,1.0,0,-3,0,0,62.35
196,38,0.4,1.3,1,1.0,0,1,0,0,54.04
196,39,0.75,2.2222,1,0.5417,0,-1,0,0,64.04
196,40,0.4286,1.375,1,1.0,0,-2,0,0,49.35
196,41,0.5882,1.625,1,0.619,0,1,0,1,58.97
196,42,0.4286,1.8889,1,0.8667,0,-1,1,0,50.62
196,43,0.7692,1.5,0,1.0,0,-2,1,0,56.35
196,44,0.4615,1.125,0,1.0,0,1,0,0,42.96
196,45,0.4737,1.25,0,0.65,0,0,1,0,42.16
196,46,0.5556,1.0,0,0.9286,1,-1,0,0,48.11
196,47,0.8235,2.125,1,0.7647,0,1,0,0,62.92
196,48,0.5789,2.1,1,0.7647,0,0,0,1,59.12
196,49,0.4545,1.8333,1,1.0,0,-1,0,1,54.19
196,50,0.8333,2.7778,1,0.65,0,-3,1,0,61.83
196,51,0.85,2.8,1,1.0,0,-2,0,0,72.45
